exclude	exclude.reason	comments	rodent.ds	rodent.sub	animal_id_orig	rodent.session	rodent.session.orig	rodent.run	rodent.species	rodent.strain	rodent.strain.orig	rodent.sex	rodent.age	rodent.weight	main.experimenter.gender	head-plate	body.restrained	free.behaving	anesthesia.before.acquisition	anesthesia.before.acquisition.orig	average.breathing.rate	average.heart.rate	average.temperature	MRI.vendor	MRI.field.strength	MRI.cryocoil	fMRI.sequence	MRI.TR	MRI.TE	MRI.in.plane.resolution (mm)	MRI.slice.thickness	Link.to.paper	Link.to.Download.data	scan	scan_dir	""	FileAddress	corresponding_img	SpatRx	SpatRy	SpatRz	Ghosting	aidaqc.tsnr	aidaqc.dist	fd.mean	total.frames	dropped.frames.gsr1	s1.specific.gsr1	s1.unspecific.gsr1	thal.specific.gsr1	s1.cat.gsr1	thal.cat.gsr1	dropped.frames.gsr2	s1.specific.gsr2	s1.unspecific.gsr2	thal.specific.gsr2	s1.cat.gsr2	thal.cat.gsr2	dropped.frames.gsr3	s1.specific.gsr3	s1.unspecific.gsr3	thal.specific.gsr3	s1.cat.gsr3	thal.cat.gsr3	dropped.frames.wmcsf1	s1.specific.wmcsf1	s1.unspecific.wmcsf1	thal.specific.wmcsf1	s1.cat.wmcsf1	thal.cat.wmcsf1	dropped.frames.wmcsf2	s1.specific.wmcsf2	s1.unspecific.wmcsf2	thal.specific.wmcsf2	s1.cat.wmcsf2	thal.cat.wmcsf2	dropped.frames.wmcsf3	s1.specific.wmcsf3	s1.unspecific.wmcsf3	thal.specific.wmcsf3	s1.cat.wmcsf3	thal.cat.wmcsf3	dropped.frames.aCompCor1	s1.specific.aCompCor1	s1.unspecific.aCompCor1	thal.specific.aCompCor1	s1.cat.aCompCor1	thal.cat.aCompCor1	dropped.frames.aCompCor2	s1.specific.aCompCor2	s1.unspecific.aCompCor2	thal.specific.aCompCor2	s1.cat.aCompCor2	thal.cat.aCompCor2	dropped.frames.aCompCor3	s1.specific.aCompCor3	s1.unspecific.aCompCor3	thal.specific.aCompCor3	s1.cat.aCompCor3	thal.cat.aCompCor3
		from folder part4	4001	400150	rat062	1	1	1	rat		Long-Evans	m		300-578	m	n	y		y	2–4% isoflurane				BioSpec	7		GE-EPI	1000	15		1	https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7605641/	https://www.nitrc.org/projects/rat_rsfmri	sub-0400150_ses-1_run-1	_split_name_sub-0400150_ses-1_run-1_task-rest_bold	297	/project/4180000.36/awake/bids/rat_complete/sub-0400150/ses-1/func/sub-0400150_ses-1_run-1_task-rest_bold.nii.gz	func_func_sub-0400150_ses-1_run-1_task-rest_bold_298.png	0.5	1.0	0.5	false	21.148883880448334	0.08729566709781475	0.039526725701545015	600	96	0.014958242575939418	0.1237841429917972	0.01566107222379382	Spurious	Spurious	57	0.0143454908021059	0.057498220364501675	-0.025801109499417538	No	No		-0.03564206331744889	0.06813585038745833	-0.1508442880718844	No	Spurious	96	0.03881571307713838	0.12091417299573852	0.006811182287271543	Spurious	Spurious	57	0.06075009743467166	0.06884191721035335	-0.02290337570650737	No	No		0.0053074619750594155	0.08010398981932183	-0.13491467828632542	No	Spurious	96	0.21684367556385786	0.04866710233469561	-0.0964698865316113	Specific	No	57	0.23383867801739452	0.11854578537686979	0.043678686095268135	Non-specific	Spurious		0.1573479436948651	0.17498035525255345	-0.072163899452967	Non-specific	Spurious
		from folder part4	4001	400150		1	1	2	rat		Long-Evans	m		300-579	m	n	y		y	2–4% isoflurane				BioSpec	7		GE-EPI	1000	15		1	https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7605641/	https://www.nitrc.org/projects/rat_rsfmri	sub-0400150_ses-1_run-2	_split_name_sub-0400150_ses-1_run-2_task-rest_bold	298	/project/4180000.36/awake/bids/rat_complete/sub-0400150/ses-1/func/sub-0400150_ses-1_run-2_task-rest_bold.nii.gz	func_func_sub-0400150_ses-1_run-2_task-rest_bold_299.png	0.5	1.0	0.5	false	29.73375586195939	0.03863639880282365	0.01772820185497689	600	77	0.23991683559596486	-0.020925945705462638	0.022804715156797637	Specific	No	74	0.2419386511297886	-0.020590132924510455	0.016488851597215776	Specific	No		0.2579883825916153	0.10220538533085882	-0.03074569141895473	Non-specific	Spurious	77	0.25276402466221165	-0.004339141213316056	0.0328999577929878	Specific	No	74	0.255178114747369	-0.003722282209140039	0.02584254040059003	Specific	No		0.2715547856243849	0.1169129849857898	-0.040678627539719195	Non-specific	Spurious	77	0.23974361902111918	0.061642483534655144	0.0422821126158984	Specific	No	74	0.2463918431067428	0.06914879428864244	0.03584557870264119	Specific	No		0.19562736890795873	0.1276011163183118	-0.031556986687414246	Non-specific	Spurious
		from folder part4	4001	400150		1	1	3	rat		Long-Evans	m		300-580	m	n	y		y	2–4% isoflurane				BioSpec	7		GE-EPI	1000	15		1	https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7605641/	https://www.nitrc.org/projects/rat_rsfmri	sub-0400150_ses-1_run-3	_split_name_sub-0400150_ses-1_run-3_task-rest_bold	299	/project/4180000.36/awake/bids/rat_complete/sub-0400150/ses-1/func/sub-0400150_ses-1_run-3_task-rest_bold.nii.gz	func_func_sub-0400150_ses-1_run-3_task-rest_bold_300.png	0.5	1.0	0.5	false	29.105653782232483	0.05921221750766955	0.023434661833892582	600	55	0.12887503207967735	0.02859017561605861	-0.03561565971071014	Specific	No	50	0.14725133200309803	0.04561700569545473	-0.024908204025722053	Specific	No		0.1513560148711712	-0.007901683156078226	0.03524938686996955	Specific	No	55	0.10854159752805354	0.043222268656537874	0.010287637165659875	Specific	No	50	0.13239961568386577	0.06861121814019382	0.015472910918410104	Specific	No		0.12919883723937378	-0.0011353873693680679	0.0387102079586296	Specific	No	55	0.03561609304432067	-0.001625875017508381	0.0072605840718935315	No	No	50	0.06031442600397307	0.022659363050676912	0.020014141552483117	No	No		0.19756367827740226	0.01169401569086822	0.1016713466159258	Specific	Specific
		from folder part4	4001	400150		1	1	4	rat		Long-Evans	m		300-581	m	n	y		y	2–4% isoflurane				BioSpec	7		GE-EPI	1000	15		1	https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7605641/	https://www.nitrc.org/projects/rat_rsfmri	sub-0400150_ses-1_run-4	_split_name_sub-0400150_ses-1_run-4_task-rest_bold	300	/project/4180000.36/awake/bids/rat_complete/sub-0400150/ses-1/func/sub-0400150_ses-1_run-4_task-rest_bold.nii.gz	func_func_sub-0400150_ses-1_run-4_task-rest_bold_301.png	0.5	1.0	0.5	false	29.838770581326017	0.05558144750218495	0.023836410455905684	600	61	-0.03346074271998956	-0.08289720793767918	-0.08536379590966986	No	No	56	-0.04395857107475972	-0.10676936909353353	-0.09326046152998063	Spurious	Spurious		-0.006832151440207112	-0.05981749596011049	-0.13212229069108944	No	Spurious	61	-0.01999830191258225	-0.04469989720910342	-0.04422441428593784	No	No	56	-0.028861683405433682	-0.06341451460328801	-0.04937432050256968	No	No		0.014039498501650732	-0.07076025685796636	-0.1322505642461491	No	Spurious	61	0.023132382579760517	-0.024311456605145686	0.006147197894872111	No	No	56	0.002834234739431541	-0.03693622396008299	0.004158427875677359	No	No		0.019415884004290337	-0.06975226135179242	-0.00596871791035099	No	No
		from folder part4	4001	400152	rat064	1	1	1	rat		Long-Evans	m		300-586	m	n	y		y	2–4% isoflurane				BioSpec	7		GE-EPI	1000	15		1	https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7605641/	https://www.nitrc.org/projects/rat_rsfmri	sub-0400152_ses-1_run-1	_split_name_sub-0400152_ses-1_run-1_task-rest_bold	305	/project/4180000.36/awake/bids/rat_complete/sub-0400152/ses-1/func/sub-0400152_ses-1_run-1_task-rest_bold.nii.gz	func_func_sub-0400152_ses-1_run-1_task-rest_bold_306.png	0.5	1.0	0.5	false	21.527843269691584	0.07924534884058979	0.03414385592174185	600	87	-0.015253591124387483	-0.022609368414566088	-0.14310465727239133	No	Spurious	81	0.007213733838249692	-0.03943348485366448	-0.14033111121798686	No	Spurious	6	-0.05665749875760325	0.007027040845081003	-0.06048056217556576	No	No	87	0.01596723470496726	0.0032434083989904042	-0.12964491734503486	No	Spurious	81	0.03197022255608813	-0.014056854539179278	-0.13150753095131565	No	Spurious	6	0.01888160651360833	0.02294403170220951	-0.014397209435871635	No	No	87	-0.004757567403149202	-0.029261335228681226	-0.1452856160521863	No	Spurious	81	0.012990772393576254	-0.03768287908161361	-0.14912811005475746	No	Spurious	6	-0.007357053958199919	0.007015069414898664	-0.0848037780598891	No	No
		from folder part4	4001	400152		1	1	2	rat		Long-Evans	m		300-500	m	n	y		y	2–4% isoflurane				BioSpec	7		GE-EPI	1000	15		1	https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7605641/	https://www.nitrc.org/projects/rat_rsfmri	sub-0400152_ses-1_run-2	_split_name_sub-0400152_ses-1_run-2_task-rest_bold	306	/project/4180000.36/awake/bids/rat_complete/sub-0400152/ses-1/func/sub-0400152_ses-1_run-2_task-rest_bold.nii.gz	func_func_sub-0400152_ses-1_run-2_task-rest_bold_307.png	0.5	1.0	0.5	false	27.31152906608312	0.09178658535704082	0.03192506643010262	600	95	0.15803873672207122	0.08443060963782742	0.028658174547811045	Specific	No	89	0.15960669846645847	0.09358573417136598	0.040116117344307964	Specific	No	11	0.09535201861628659	-0.2031593751365861	0.048766182517732515	Spurious	Spurious	95	0.24556708023877735	0.17148120443142645	0.10830065194115644	Non-specific	Non-specific	89	0.245032561645778	0.18209679722654296	0.12135575857441223	Non-specific	Non-specific	11	0.15269109973455863	-0.12800196430188504	0.031971481601207316	Specific	Spurious	95	0.30816230807549305	0.2340795496846278	0.21487809623486231	Non-specific	Non-specific	89	0.30085806345310745	0.24163809764470096	0.22026422878048124	Non-specific	Non-specific	11	0.2414750013386387	-0.0013688981476561335	0.13643157353371527	Specific	Specific
		from folder part4	4001	400152		1	1	3	rat		Long-Evans	m		300-501	m	n	y		y	2–4% isoflurane				BioSpec	7		GE-EPI	1000	15		1	https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7605641/	https://www.nitrc.org/projects/rat_rsfmri	sub-0400152_ses-1_run-3	_split_name_sub-0400152_ses-1_run-3_task-rest_bold	307	/project/4180000.36/awake/bids/rat_complete/sub-0400152/ses-1/func/sub-0400152_ses-1_run-3_task-rest_bold.nii.gz	func_func_sub-0400152_ses-1_run-3_task-rest_bold_308.png	0.5	1.0	0.5	false	26.053627096313843	0.1058807280282558	0.04574000692403213	600	160	0.29929242608341217	0.07568714468997552	0.19156193889998305	Specific	Specific	140	0.2744110449871478	0.07648701778848688	0.1790805750941472	Specific	Specific	15	0.2210742344282322	0.07359374961041651	0.08110879877424418	Specific	No	160	0.3632397873220566	0.11005495589849047	0.23203601537651816	Non-specific	Non-specific	140	0.33443143241875	0.1145876851435961	0.22489529057485802	Non-specific	Non-specific	15	0.2835341956865489	0.0466499949527956	0.08697475947925358	Specific	No	160	0.2679199973454737	0.18904279918535613	0.2099004234089145	Non-specific	Non-specific	140	0.25672060614362086	0.15929697233377188	0.14281449240558022	Non-specific	Non-specific	15	0.2580570597250604	0.01873580529043357	0.1597071810467856	Specific	Specific
		from folder part4	4001	400152		1	1	4	rat		Long-Evans	m		300-502	m	n	y		y	2–4% isoflurane				BioSpec	7		GE-EPI	1000	15		1	https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7605641/	https://www.nitrc.org/projects/rat_rsfmri	sub-0400152_ses-1_run-4	_split_name_sub-0400152_ses-1_run-4_task-rest_bold	308	/project/4180000.36/awake/bids/rat_complete/sub-0400152/ses-1/func/sub-0400152_ses-1_run-4_task-rest_bold.nii.gz	func_func_sub-0400152_ses-1_run-4_task-rest_bold_309.png	0.5	1.0	0.5	false	25.059540068937842	0.0881291933748238	0.028722712560177367	600	79	0.12160876924215598	-0.07315489838886358	0.07966383607974276	Specific	No	71	0.10586105085433865	-0.08547504254876141	0.06773015103623044	Specific	No	10	0.21641925623325747	-0.143724367953592	0.07766794013252103	Specific	Spurious	79	0.14975818308702518	-0.052453571190667084	0.09599583382710383	Specific	No	71	0.13504659875151198	-0.062455625483074116	0.08275636940702144	Specific	No	10	0.25318234350951513	-0.09723792036082476	0.09239800189844594	Specific	No	79	0.167465953718231	0.0642938384305704	0.06024244466669833	Specific	No	71	0.15268660392263342	0.05745251595533844	0.04500399903732049	Specific	No	10	0.22112302807573564	-0.02064895815037709	0.1139995136820931	Specific	Specific
		from folder part4	4001	400153	rat065	1	1	1	rat		Long-Evans	m		300-503	m	n	y		y	2–4% isoflurane				BioSpec	7		GE-EPI	1000	15		1	https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7605641/	https://www.nitrc.org/projects/rat_rsfmri	sub-0400153_ses-1_run-1	_split_name_sub-0400153_ses-1_run-1_task-rest_bold	309	/project/4180000.36/awake/bids/rat_complete/sub-0400153/ses-1/func/sub-0400153_ses-1_run-1_task-rest_bold.nii.gz	func_func_sub-0400153_ses-1_run-1_task-rest_bold_310.png	0.5	1.0	0.5	false	29.200584113191198	0.08453228798985946	0.03532919938698668	600	78	0.22572583917050598	-0.21961105310289902	0.3790181083595935	Specific	Specific	62	0.2120035383887927	-0.2376999199905937	0.3860473583552942	Specific	Specific	7	0.2591405559042748	-0.2237867338752993	0.4332643901519902	Specific	Specific	78	0.2850950777100983	-0.14429837046011137	0.3833922080188385	Specific	Specific	62	0.2750774406544566	-0.15460973162009212	0.3897936518483211	Specific	Specific	7	0.39094393298663227	-0.06008575377190181	0.4798317237607485	Specific	Specific	78	0.055283086583186584	0.13688249934695199	0.18781725787764642	Spurious	Non-specific	62	0.09414596333889105	0.15751535737028016	0.19664196824896066	Spurious	Non-specific	7	0.3973584582655653	0.07978294376544154	0.39120456808824283	Specific	Specific
		from folder part4	4001	400154		1	1	2	rat		Long-Evans	m		300-505	m	n	y		y	2–4% isoflurane				BioSpec	7		GE-EPI	1000	15		1	https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7605641/	https://www.nitrc.org/projects/rat_rsfmri	sub-0400154_ses-1_run-2	_split_name_sub-0400154_ses-1_run-2_task-rest_bold	311	/project/4180000.36/awake/bids/rat_complete/sub-0400154/ses-1/func/sub-0400154_ses-1_run-2_task-rest_bold.nii.gz	func_func_sub-0400154_ses-1_run-2_task-rest_bold_312.png	0.5	1.0	0.5	true	26.104346225518444	0.042295826486404564	0.06767195187922737	600	201	0.13224435704220514	0.11028488114295937	-0.16633092942259595	Non-specific	Spurious	37	0.128646743943723	0.15665030832791133	-0.12192454894295479	Non-specific	Spurious	4	0.033598996119278066	0.09208556217490355	-0.04954459978148648	No	No	201	0.17847850018944833	0.09444774155009658	-0.12930764449786175	Specific	Spurious	37	0.1566714978005361	0.15725108750066966	-0.104343982383252	Non-specific	Spurious	4	0.08486466422751447	0.11310587120172437	-0.03640938875004249	Spurious	Spurious		0.13824693156489587	-0.006459418829161968	-0.1336632202269234	Specific	Spurious	37	0.08859290772691458	0.09109015698383674	-0.1305434347872373	No	Spurious	4	-0.0020318911588872385	0.0682848024167245	-0.021043563798162426	No	No
		from folder part4	4001	400155	rat067	1	1	1	rat		Long-Evans	m		300-508	m	n	y		y	2–4% isoflurane				BioSpec	7		GE-EPI	1000	15		1	https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7605641/	https://www.nitrc.org/projects/rat_rsfmri	sub-0400155_ses-1_run-1	_split_name_sub-0400155_ses-1_run-1_task-rest_bold	315	/project/4180000.36/awake/bids/rat_complete/sub-0400155/ses-1/func/sub-0400155_ses-1_run-1_task-rest_bold.nii.gz	func_func_sub-0400155_ses-1_run-1_task-rest_bold_316.png	0.5	1.0	0.5	false	16.417206527277358	0.0940977917081852	0.02720086514147406	600	22	0.33673409715926994	-0.25725924332934147	0.10645273701051752	Specific	Specific	18	0.3321288318433522	-0.2705935325493244	0.11289831608022195	Specific	Specific		0.2972698650726967	-0.29336884158231463	0.12357086550005457	Specific	Specific	22	0.35596281966166815	-0.24144704734150554	0.12576432958589084	Specific	Specific	18	0.3513626701228043	-0.25671733374761657	0.13215631075944145	Specific	Specific		0.34691827677241266	-0.27087923945889497	0.15544597644887656	Specific	Specific	22	0.33619240376263043	-0.19785539200724775	0.006768078215237912	Specific	Spurious	18	0.3317848808599305	-0.19307670856193287	-0.011847305956717636	Specific	Spurious		0.3313654002070404	-0.19669838500897446	0.011697308274146213	Specific	Spurious
		from folder part4	4001	400155		1	1	2	rat		Long-Evans	m		300-509	m	n	y		y	2–4% isoflurane				BioSpec	7		GE-EPI	1000	15		1	https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7605641/	https://www.nitrc.org/projects/rat_rsfmri	sub-0400155_ses-1_run-2	_split_name_sub-0400155_ses-1_run-2_task-rest_bold	314	/project/4180000.36/awake/bids/rat_complete/sub-0400155/ses-1/func/sub-0400155_ses-1_run-2_task-rest_bold.nii.gz	func_func_sub-0400155_ses-1_run-2_task-rest_bold_315.png	0.5	1.0	0.5	false	24.242523674370148	0.04418920816813552	0.021292895066224633	600	80	0.03001597053682705	0.054780205526472024	0.08288016192074954	No	No	80	0.03001597053682705	0.054780205526472024	0.08288016192074954	No	No		-0.015226028937637803	0.24968424607028264	0.1883833490521751	Spurious	Non-specific	80	0.05570374007060013	0.0788631669310153	0.0846203225658159	No	No	80	0.05570374007060013	0.0788631669310153	0.0846203225658159	No	No		-0.020128983679493166	0.2429327073846532	0.14324332768608383	Spurious	Non-specific	80	0.027059773063661204	-0.06270824428803923	0.07819890638261519	No	No	80	0.026327845834176633	-0.06292755570012544	0.07805256801078218	No	No		0.014349908178222102	0.10597638143072725	0.1489751552234326	Spurious	Non-specific
		from folder part4	4001	400156	rat068	1	1	1	rat		Long-Evans	m		300-510	m	n	y		y	2–4% isoflurane				BioSpec	7		GE-EPI	1000	15		1	https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7605641/	https://www.nitrc.org/projects/rat_rsfmri	sub-0400156_ses-1_run-1	_split_name_sub-0400156_ses-1_run-1_task-rest_bold	316	/project/4180000.36/awake/bids/rat_complete/sub-0400156/ses-1/func/sub-0400156_ses-1_run-1_task-rest_bold.nii.gz	func_func_sub-0400156_ses-1_run-1_task-rest_bold_317.png	0.5	1.0	0.5	false	19.021086375941543	0.10338135790992174	0.04021659592833701	600	71	-0.028808280948842056	0.07317543891998583	0.14015907093458968	No	Specific	57	-0.030410775096289942	0.05714709393424826	0.1435978483960185	No	Specific	3	-0.12281375145397948	0.11325942366943675	0.0870404563180958	Spurious	Spurious	71	0.013693988837532079	0.1053269739734491	0.021523285157777527	Spurious	Spurious	57	0.011066320556031546	0.08120775783784433	0.031199297471068192	No	No	3	-0.0328575382229952	0.1418929550955934	0.06090132855130715	Spurious	Spurious	71	-0.11677623127015276	0.13000342772469983	-0.03503523535640293	Spurious	Spurious	57	-0.08207115822807835	0.09836303476937548	-0.028289745742620925	No	No	3	-0.08196246046756353	0.12532085766371423	0.026770149407221142	Spurious	Spurious
		from folder part4	4001	400156		1	1	2	rat		Long-Evans	m		300-511	m	n	y		y	2–4% isoflurane				BioSpec	7		GE-EPI	1000	15		1	https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7605641/	https://www.nitrc.org/projects/rat_rsfmri	sub-0400156_ses-1_run-2	_split_name_sub-0400156_ses-1_run-2_task-rest_bold	317	/project/4180000.36/awake/bids/rat_complete/sub-0400156/ses-1/func/sub-0400156_ses-1_run-2_task-rest_bold.nii.gz	func_func_sub-0400156_ses-1_run-2_task-rest_bold_318.png	0.5	1.0	0.5	false	16.944429267302965	0.1157433382846205	0.043871648928863784	600	94	0.07884473226857995	-0.13732795521083507	0.0494011833551095	Spurious	Spurious	80	0.07925100553817527	-0.13975215356274504	0.040851320323353764	Spurious	Spurious	10	0.06082643898352449	-0.11709032332066227	0.05900335572416106	Spurious	Spurious	94	0.08116497964917385	-0.1206816372453848	0.04771522294380602	Spurious	Spurious	80	0.08067333769708979	-0.12500167148963406	0.03585306680833837	Spurious	Spurious	10	0.06892401758213734	-0.09298238684586838	0.06931297724282953	No	No	94	0.09473597168463599	-0.09510704711442255	0.10855479425899457	No	Specific	80	0.10535268777027709	-0.1117466984572239	0.09825660867921847	Specific	Spurious	10	0.11677888209733857	-0.11497520326714875	0.08265627428160988	Specific	Spurious
		from folder part4	4001	400157	rat069	1	1	1	rat		Long-Evans	m		300-513	m	n	y		y	2–4% isoflurane				BioSpec	7		GE-EPI	1000	15		1	https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7605641/	https://www.nitrc.org/projects/rat_rsfmri	sub-0400157_ses-1_run-1	_split_name_sub-0400157_ses-1_run-1_task-rest_bold	319	/project/4180000.36/awake/bids/rat_complete/sub-0400157/ses-1/func/sub-0400157_ses-1_run-1_task-rest_bold.nii.gz	func_func_sub-0400157_ses-1_run-1_task-rest_bold_320.png	0.5	1.0	0.5	false	21.588674478437472	0.1683273079544231	0.06676968576733996	600	143	0.08368197577208449	0.034477157740583984	0.2452516664074283	No	Specific	98	0.058316472270660315	0.028723977288443288	0.24931003525276854	No	Specific	14	0.04373115575268365	0.04738820868004682	0.2406723313602322	No	Specific	143	0.04245362562853755	-0.08925511205984447	0.13449623412884906	No	Specific	98	0.01654598422904496	-0.09204427102244171	0.14617348207085748	No	Specific	14	0.014062781983672959	-0.0485162420496002	0.11690963293749898	No	Specific	143	0.06898238192546839	-0.08225655573956067	-0.013533627329076054	No	No	98	0.08572997051373675	-0.0435598686233691	-0.006119252043691605	No	No	14	0.03517182096434902	-0.024299873907970167	0.21856230514560177	No	Specific
		from folder part4	4001	400157		1	1	3	rat		Long-Evans	m		300-515	m	n	y		y	2–4% isoflurane				BioSpec	7		GE-EPI	1000	15		1	https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7605641/	https://www.nitrc.org/projects/rat_rsfmri	sub-0400157_ses-1_run-3	_split_name_sub-0400157_ses-1_run-3_task-rest_bold	321	/project/4180000.36/awake/bids/rat_complete/sub-0400157/ses-1/func/sub-0400157_ses-1_run-3_task-rest_bold.nii.gz	func_func_sub-0400157_ses-1_run-3_task-rest_bold_322.png	0.5	1.0	0.5	true	20.754248831896692	0.15101096610059186	0.10184903669824615	600	294	0.24143313528769922	0.09311767903056395	-0.15320950522948443	Specific	Spurious	192	0.21612841137011482	-0.030575346132521334	-0.15668945936061815	Specific	Spurious	36	0.16664945599472847	0.0069280803743026675	-0.03360614981559432	Specific	No	294	0.24937059863701053	0.16321659284059153	-0.1802730307582607	Non-specific	Spurious	192	0.24306980201922126	0.002549702679444177	-0.19391622178530135	Specific	Spurious	36	0.15588778323562794	0.08712351941024561	-0.09456077371382389	Specific	No	294	0.2437839617339317	0.16548518158985823	0.1296697898548917	Non-specific	Non-specific	192	0.2508814297901166	0.08236106478405418	0.15519884768180217	Specific	Specific	36	0.28647967316918427	0.23122871498228242	0.09488192217775882	Non-specific	Spurious
		from folder part4	4001	400157		1	1	4	rat		Long-Evans	m		300-516	m	n	y		y	2–4% isoflurane				BioSpec	7		GE-EPI	1000	15		1	https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7605641/	https://www.nitrc.org/projects/rat_rsfmri	sub-0400157_ses-1_run-4	_split_name_sub-0400157_ses-1_run-4_task-rest_bold	322	/project/4180000.36/awake/bids/rat_complete/sub-0400157/ses-1/func/sub-0400157_ses-1_run-4_task-rest_bold.nii.gz	func_func_sub-0400157_ses-1_run-4_task-rest_bold_323.png	0.5	1.0	0.5	false	24.135654198253576	0.062307467284384514	0.11269482306104374	600	398	0.0841499517059413	-0.31092035951700664	-0.21052772048521032	Spurious	Spurious	129	0.36248888018530373	-0.17261898740817683	-0.010279100434660519	Specific	Spurious	21	0.24992465938902395	-0.0017230709622657564	-0.10680405348915692	Specific	Spurious	398	0.006409866709951372	-0.2508146095509372	-0.24102945135811543	Spurious	Spurious	129	0.2906835137077627	-0.13585263319405516	-0.046382534966945985	Specific	Spurious	21	0.19261007047324197	0.06480585965826649	-0.1986912713845611	Specific	Spurious	398	0.20600037960723844	-0.10774544038293182	-0.053311696269516276	Specific	Spurious	129	0.43683905674073764	-0.02626809781495315	-0.007187718834643644	Specific	No	21	0.3865683383769983	0.00706070191726141	0.12222327146586909	Specific	Specific
		from folder part5	4001	400174	rat086	1	1	1	rat		Long-Evans	m		300-567	m	n	y		y	2–4% isoflurane				BioSpec	7		GE-EPI	1000	15		1	https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7605641/	https://www.nitrc.org/projects/rat_rsfmri	sub-0400174_ses-1_run-1	_split_name_sub-0400174_ses-1_run-1_task-rest_bold	373	/project/4180000.36/awake/bids/rat_complete/sub-0400174/ses-1/func/sub-0400174_ses-1_run-1_task-rest_bold.nii.gz	func_func_sub-0400174_ses-1_run-1_task-rest_bold_374.png	0.5	1.0	0.5	false	27.178889266913583	0.0947683838691685	0.047105928934194206	600	75	0.10398972883084835	-0.17228762849604218	-0.10070708514631073	Specific	Spurious	35	0.12029399041467623	-0.10666045044661694	-0.06966176155626877	Specific	Spurious		0.10319634202676689	-0.07268949075465825	-0.053303807674085685	Specific	No	75	0.12569000411824763	-0.1785249413631386	-0.09485351661138877	Specific	Spurious	35	0.1422204435950655	-0.10424629413231298	-0.06041850044657682	Specific	Spurious		0.1234221037939142	-0.05523934906201466	-0.04635167477190798	Specific	No	75	0.09350742981631349	-0.03619180330764932	-0.020259546525295335	No	No	35	0.10404160888437664	0.003492671305146519	-0.002007126162827885	Specific	No		-0.015194488501421894	-0.05927677498935367	0.01784527051461855	No	No
		from folder part5	4001	400174		1	1	2	rat		Long-Evans	m		300-568	m	n	y		y	2–4% isoflurane				BioSpec	7		GE-EPI	1000	15		1	https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7605641/	https://www.nitrc.org/projects/rat_rsfmri	sub-0400174_ses-1_run-2	_split_name_sub-0400174_ses-1_run-2_task-rest_bold	374	/project/4180000.36/awake/bids/rat_complete/sub-0400174/ses-1/func/sub-0400174_ses-1_run-2_task-rest_bold.nii.gz	func_func_sub-0400174_ses-1_run-2_task-rest_bold_375.png	0.5	1.0	0.5	false	27.978569317196676	0.0938476153392693	0.027078477417786462	600	131	-0.06768317083475031	-0.05168999396571742	0.19741825631730991	No	Specific	127	-0.0685591026976209	-0.05611467977718077	0.1930000444852081	No	Specific	3	0.09539709219653927	0.11757776209194941	-0.014819690283529363	Spurious	Spurious	131	-0.05504084068413856	-0.091147406378869	0.21277925019734104	No	Specific	127	-0.0559334303500174	-0.09496010374930156	0.20798365122187354	No	Specific	3	0.1177456446449873	0.13476194808512695	-0.004087360813111941	Non-specific	Spurious	131	-0.10199342732692625	-0.06783121898093761	0.0549339105752214	Spurious	No	127	-0.10519573435173814	-0.05754976335570336	0.07273104727510062	Spurious	No	3	0.06217084798889293	0.09693057339770939	0.08366806699109706	No	No
