exclude	exclude.reason	comments	rodent.ds	rodent.sub	animal.id.orig	rodent.session	rodent.session.orig	rodent.run	rodent.species	rodent.strain	rodent.strain.orig	rodent.sex	rodent.age	rodent.weight	main.experimenter.gender	head-plate	body.restrained	free.behaving	anesthesia.before.acquisition	anesthesia.before.acquisition.orig	average.breathing.rate	average.heart.rate	average.temperature	MRI.vendor	MRI.field.strength	MRI.cryocoil	fMRI.sequence	MRI.TR	MRI.TE	MRI.in.plane.resolution	MRI.slice.thickness	Link.to.paper	Link.to.Download.data	scan	scan_dir	""	FileAddress	corresponding_img	SpatRx	SpatRy	SpatRz	Ghosting	aidaqc.tsnr	aidaqc.dist	fd.mean	total.frames	dropped.frames.gsr1	s1.specific.gsr1	s1.unspecific.gsr1	thal.specific.gsr1	s1.cat.gsr1	thal.cat.gsr1	dropped.frames.gsr2	s1.specific.gsr2	s1.unspecific.gsr2	thal.specific.gsr2	s1.cat.gsr2	thal.cat.gsr2	dropped.frames.gsr3	s1.specific.gsr3	s1.unspecific.gsr3	thal.specific.gsr3	s1.cat.gsr3	thal.cat.gsr3	dropped.frames.wmcsf1	s1.specific.wmcsf1	s1.unspecific.wmcsf1	thal.specific.wmcsf1	s1.cat.wmcsf1	thal.cat.wmcsf1	dropped.frames.wmcsf2	s1.specific.wmcsf2	s1.unspecific.wmcsf2	thal.specific.wmcsf2	s1.cat.wmcsf2	thal.cat.wmcsf2	dropped.frames.wmcsf3	s1.specific.wmcsf3	s1.unspecific.wmcsf3	thal.specific.wmcsf3	s1.cat.wmcsf3	thal.cat.wmcsf3	dropped.frames.aCompCor1	s1.specific.aCompCor1	s1.unspecific.aCompCor1	thal.specific.aCompCor1	s1.cat.aCompCor1	thal.cat.aCompCor1	dropped.frames.aCompCor2	s1.specific.aCompCor2	s1.unspecific.aCompCor2	thal.specific.aCompCor2	s1.cat.aCompCor2	thal.cat.aCompCor2	dropped.frames.aCompCor3	s1.specific.aCompCor3	s1.unspecific.aCompCor3	thal.specific.aCompCor3	s1.cat.aCompCor3	thal.cat.aCompCor3
		fslchpixdim	3003	300309		2		2	mouse	B6129PF/J1	B6129PF/J1 hybrid mice 	m	9–245											Bruker BioSpin	9.4		SE-EPI	2500	18.398	0.15×0.248	o.278	https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7718219/	https://openneuro.org/datasets/ds002307/versions/3.2.235	sub-0300309_ses-2_run-2	_split_name_sub-0300309_ses-2_run-2_task-rest_bold	694	/project/4180000.36/awake/bids/mouse/sub-0300309/ses-2/func/sub-0300309_ses-2_run-2_task-rest_bold.nii.gz	func_func_sub-0300309_ses-2_run-2_task-rest_bold_695.png	0.15	0.45	0.1505	false	11.931381606330156	0.058497980694781966	0.0450075365439113	200	61	-0.09450366654810582	-0.13094261366745474	0.22535128678110428	Spurious	Specific	46	-0.15305464346626313	-0.1081316558347976	0.17308672102622358	Spurious	Specific	3	-0.22252883946684085	-0.09268179896453131	0.18157660148353608	Spurious	Specific	61	-0.1196430500186219	-0.09717436441483611	0.24815540486639634	Spurious	Specific	46	-0.18084410382793217	-0.08131136256025769	0.21214668340807744	Spurious	Specific	3	-0.2236256547419249	-0.0756666445285411	0.1803287035172463	Spurious	Specific	61	-0.14185286329256747	-0.08322010741503098	0.40404382228333463	Spurious	Specific	46	-0.38266736811995655	-0.20779617027354336	0.37410030534986005	Spurious	Specific	3	-0.2372456682991811	0.03539188966010434	0.2057606170259001	Spurious	Specific
		fslchpixdim	3003	300309		2		3	mouse	B6129PF/J1	B6129PF/J1 hybrid mice 	m	9–246											Bruker BioSpin	9.4		SE-EPI	2500	18.398	0.15×0.249	o.279	https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7718219/	https://openneuro.org/datasets/ds002307/versions/3.2.236	sub-0300309_ses-2_run-3	_split_name_sub-0300309_ses-2_run-3_task-rest_bold	693	/project/4180000.36/awake/bids/mouse/sub-0300309/ses-2/func/sub-0300309_ses-2_run-3_task-rest_bold.nii.gz	func_func_sub-0300309_ses-2_run-3_task-rest_bold_694.png	0.15	0.45	0.1505	false	12.035985843053025	0.03290638412221958	0.04957466103155405	200	74	-0.04937050177608422	-0.06923170795779124	-0.20835956314871062	No	Spurious	56	-0.024218967342952282	-0.024083642624146535	-0.21005437720101974	No	Spurious		0.05785846618975802	-0.03446297827885644	-0.2778800474743322	No	Spurious	74	-0.06266114140513673	-0.07940172591916868	-0.22395996000189589	No	Spurious	56	-0.038536701271156805	-0.050048654762201356	-0.2321853573707251	No	Spurious		0.02645226237459608	-0.05863239922854035	-0.28438527810073444	No	Spurious	74	0.10936349711275675	-0.1888858875035141	-0.23208835857310264	Specific	Spurious	56	0.24651390921257302	0.06982133550491083	-0.14671227776210746	Specific	Spurious		0.018180833732290267	-0.11740544876572838	-0.20097714019316076	Spurious	Spurious
		fslchpixdim	3003	300309		2		4	mouse	B6129PF/J1	B6129PF/J1 hybrid mice 	m	9–247											Bruker BioSpin	9.4		SE-EPI	2500	18.398	0.15×0.250	o.280	https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7718219/	https://openneuro.org/datasets/ds002307/versions/3.2.237	sub-0300309_ses-2_run-4	_split_name_sub-0300309_ses-2_run-4_task-rest_bold	695	/project/4180000.36/awake/bids/mouse/sub-0300309/ses-2/func/sub-0300309_ses-2_run-4_task-rest_bold.nii.gz	func_func_sub-0300309_ses-2_run-4_task-rest_bold_696.png	0.15	0.45	0.1505	false	12.056643845526322	0.03561273437160249	0.043246010512893646	200	65	0.10337984159547157	-0.19079635478391443	-0.01118523368743946	Specific	Spurious	44	0.03191493041757788	-0.19733348795968278	-0.10652123017989223	Spurious	Spurious		0.12630547447805326	-0.017095711827363327	-0.013012096579798139	Specific	No	65	0.10935563743060897	-0.1681087630287304	-0.002830124245046387	Specific	Spurious	44	0.04299219611433809	-0.18134430725301168	-0.08865588382440058	Spurious	Spurious		0.1310116688307696	-0.03920573300405053	-0.0017117793870056895	Specific	No	65	0.2618318965391439	-0.13038580212496353	-0.1405970679522383	Specific	Spurious	44	0.07397024626882995	-0.026682840712518033	-0.2594396301350879	No	Spurious		0.14712714309273248	0.07857168560372874	0.0380976326714381	Specific	No
		fslchpixdim	3003	300309		3	3	1	mouse	B6129PF/J1	B6129PF/J1 hybrid mice 	m	9–248											Bruker BioSpin	9.4		SE-EPI	2500	18.398	0.15×0.251	o.281	https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7718219/	https://openneuro.org/datasets/ds002307/versions/3.2.238	sub-0300309_ses-3_run-1	_split_name_sub-0300309_ses-3_run-1_task-rest_bold	692	/project/4180000.36/awake/bids/mouse/sub-0300309/ses-3/func/sub-0300309_ses-3_run-1_task-rest_bold.nii.gz	func_func_sub-0300309_ses-3_run-1_task-rest_bold_693.png	0.15	0.45	0.1505	false	12.009964162362634	0.05512963674040373	0.04215876195679725	200	40	0.03890856384154802	-0.1447777649298307	0.028995930171982032	Spurious	Spurious	32	0.051036486795976874	-0.13548080390918937	0.022191429881833497	Spurious	Spurious	6	0.003574965330714094	-0.012166866589064892	0.15738661450560315	No	Specific	40	0.06285510416247045	-0.09393299322255202	0.007362302196807867	No	No	32	0.06752655111063066	-0.09618834469150078	-0.0006765356755528589	No	No	6	0.04310338766029367	-0.03145265261250196	0.12967433021639432	No	Specific	40	0.11026074262851476	-0.029899767206125298	0.07741006764526068	Specific	No	32	0.11878962697721561	-0.026876385990109386	0.18091253856835435	Specific	Specific	6	0.10757466106397846	-0.10160271526059188	0.27782102799716324	Specific	Specific
		fslchpixdim	3003	300309		3		2	mouse	B6129PF/J1	B6129PF/J1 hybrid mice 	m	9–249											Bruker BioSpin	9.4		SE-EPI	2500	18.398	0.15×0.252	o.282	https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7718219/	https://openneuro.org/datasets/ds002307/versions/3.2.239	sub-0300309_ses-3_run-2	_split_name_sub-0300309_ses-3_run-2_task-rest_bold	689	/project/4180000.36/awake/bids/mouse/sub-0300309/ses-3/func/sub-0300309_ses-3_run-2_task-rest_bold.nii.gz	func_func_sub-0300309_ses-3_run-2_task-rest_bold_690.png	0.15	0.45	0.1505	false	12.337762157826544	0.051332499114685556	0.04799159164645306	200	56	-0.07869673257576573	0.11080355598830938	-0.05879369793406011	Spurious	Spurious	45	-0.10052676392592154	0.12042927562171733	-0.1119819643521061	Spurious	Spurious	4	-0.05436134742955106	0.05871503209935484	-0.06570646691501436	No	No	56	-0.06590080693869997	0.13074481227632487	-0.06509350513084876	Spurious	Spurious	45	-0.08502167023462848	0.13311143553821345	-0.11151234939427777	Spurious	Spurious	4	-0.06094718603683803	0.10491919161749759	-0.05913558718467884	Spurious	Spurious	56	-0.07124196835564157	0.11462066811870314	-0.0991623216690956	Spurious	Spurious	45	-0.04244710011982792	0.018266168307005226	0.03852886048391344	No	No	4	-0.049501699163762757	0.15590933893235828	-0.028270321755362655	Spurious	Spurious
		fslchpixdim	3003	300309		3		3	mouse	B6129PF/J1	B6129PF/J1 hybrid mice 	m	9–250											Bruker BioSpin	9.4		SE-EPI	2500	18.398	0.15×0.253	o.283	https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7718219/	https://openneuro.org/datasets/ds002307/versions/3.2.240	sub-0300309_ses-3_run-3	_split_name_sub-0300309_ses-3_run-3_task-rest_bold	690	/project/4180000.36/awake/bids/mouse/sub-0300309/ses-3/func/sub-0300309_ses-3_run-3_task-rest_bold.nii.gz	func_func_sub-0300309_ses-3_run-3_task-rest_bold_691.png	0.15	0.45	0.1505	false	12.33053607550271	0.049743682521997235	0.044499466320352385	200	43	-0.008064418462215926	-0.16964634389123412	0.027787003806995347	Spurious	Spurious	35	0.015066518310783098	-0.1593195750829294	0.040187962067147746	Spurious	Spurious	3	0.024403380741140672	-0.16315038616809047	0.006970132618806433	Spurious	Spurious	43	0.04523062583653825	-0.15432443323145084	0.0151640856470638	Spurious	Spurious	35	0.0660093573265258	-0.1344847122823501	0.022751747615647622	Spurious	Spurious	3	0.028410436909709163	-0.1287728622138153	-0.027912088142772882	Spurious	Spurious	43	0.1282532045935089	-0.21346944923105463	0.005128709114516293	Specific	Spurious	35	0.14628755874252586	-0.028189511034659036	0.0713316487311721	Specific	No	3	0.0005400486036667446	-0.050840400604185945	0.003941260596262473	No	No
		fslchpixdim	3003	300309		3		4	mouse	B6129PF/J1	B6129PF/J1 hybrid mice 	m	9–251											Bruker BioSpin	9.4		SE-EPI	2500	18.398	0.15×0.254	o.284	https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7718219/	https://openneuro.org/datasets/ds002307/versions/3.2.241	sub-0300309_ses-3_run-4	_split_name_sub-0300309_ses-3_run-4_task-rest_bold	691	/project/4180000.36/awake/bids/mouse/sub-0300309/ses-3/func/sub-0300309_ses-3_run-4_task-rest_bold.nii.gz	func_func_sub-0300309_ses-3_run-4_task-rest_bold_692.png	0.15	0.45	0.1505	false	12.286852950559235	0.046075672640377645	0.038563948754511364	200	56	0.009101038588630298	0.2070971204632909	-0.10363790781777328	Spurious	Spurious	44	0.004848770440020251	0.20990703866680227	-0.12720926979374528	Spurious	Spurious		0.02953739345281802	0.028420931199171325	-0.06080190068964221	No	No	56	0.042892107053190916	0.21880539201057864	-0.039741718245757424	Spurious	Spurious	44	0.03829129919551768	0.22054469732209128	-0.07858796343724088	Spurious	Spurious		0.046452533522852626	0.06334911208263809	-0.048684815825138124	No	No	56	0.06008026633544855	0.30971231293879087	0.16959048527061346	Spurious	Non-specific	44	0.039346774324459155	0.05224890015686754	0.1602490676705927	No	Specific		0.12779127960782566	-0.02647288747596831	0.08394909129845934	Specific	No
		fslchpixdim	3003	300309		4	4	1	mouse	B6129PF/J1	B6129PF/J1 hybrid mice 	m	9–252											Bruker BioSpin	9.4		SE-EPI	2500	18.398	0.15×0.255	o.285	https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7718219/	https://openneuro.org/datasets/ds002307/versions/3.2.242	sub-0300309_ses-4_run-1	_split_name_sub-0300309_ses-4_run-1_task-rest_bold	688	/project/4180000.36/awake/bids/mouse/sub-0300309/ses-4/func/sub-0300309_ses-4_run-1_task-rest_bold.nii.gz	func_func_sub-0300309_ses-4_run-1_task-rest_bold_689.png	0.15	0.45	0.1505	false	12.24589203061237	0.052072853204668486	0.04411943986341266	200	65	-0.3869379979245436	-0.4533373781408796	-0.4873304926086676	Spurious	Spurious	58	-0.367024591167951	-0.4489039345040823	-0.4652217632307505	Spurious	Spurious	6	-0.29367472107451775	-0.3240249405943192	-0.38874230815164174	Spurious	Spurious	65	-0.3901547213627719	-0.4371235577102452	-0.4736981037256579	Spurious	Spurious	58	-0.37343119996353064	-0.42564252400725	-0.44577265149774437	Spurious	Spurious	6	-0.3056874367592856	-0.32439084828075987	-0.37400899854216046	Spurious	Spurious	65	-0.21537470475428913	-0.3077114421410384	-0.43394328567233376	Spurious	Spurious	58	-0.27603350083514344	-0.08444798229871664	-0.4077230601513371	Spurious	Spurious	6	-0.10501775781728312	-0.1168689457162919	-0.19561045369773894	Spurious	Spurious
		fslchpixdim	3003	300309		4		2	mouse	B6129PF/J1	B6129PF/J1 hybrid mice 	m	9–253											Bruker BioSpin	9.4		SE-EPI	2500	18.398	0.15×0.256	o.286	https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7718219/	https://openneuro.org/datasets/ds002307/versions/3.2.243	sub-0300309_ses-4_run-2	_split_name_sub-0300309_ses-4_run-2_task-rest_bold	685	/project/4180000.36/awake/bids/mouse/sub-0300309/ses-4/func/sub-0300309_ses-4_run-2_task-rest_bold.nii.gz	func_func_sub-0300309_ses-4_run-2_task-rest_bold_686.png	0.15	0.45	0.1505	false	12.151869958859178	0.07715742408439445	0.05481599663443878	200	73	0.23114263926673578	0.16056543033947582	0.15946224417341814	Non-specific	Non-specific	55	0.23201506158257548	0.04930855170648165	0.20212512052542964	Specific	Specific	13	0.22082589556594126	0.08284934242970927	0.12236709779132138	Specific	Specific	73	0.19228795919421265	0.1276289398127183	0.20980115310368053	Non-specific	Non-specific	55	0.18803770264745073	0.02102901740360214	0.24236199074794468	Specific	Specific	13	0.1745323419627435	0.11863863501451263	0.14530188311158576	Non-specific	Non-specific	73	0.002386367650870159	0.22484106903766807	0.1675374413732017	Spurious	Non-specific	55	0.13602682578136913	0.20252059989926255	0.12289401319773172	Non-specific	Non-specific	13	0.04436037703856721	0.20450528974599635	0.1576490325572387	Spurious	Non-specific
		fslchpixdim	3003	300309		4		3	mouse	B6129PF/J1	B6129PF/J1 hybrid mice 	m	9–254											Bruker BioSpin	9.4		SE-EPI	2500	18.398	0.15×0.257	o.287	https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7718219/	https://openneuro.org/datasets/ds002307/versions/3.2.244	sub-0300309_ses-4_run-3	_split_name_sub-0300309_ses-4_run-3_task-rest_bold	686	/project/4180000.36/awake/bids/mouse/sub-0300309/ses-4/func/sub-0300309_ses-4_run-3_task-rest_bold.nii.gz	func_func_sub-0300309_ses-4_run-3_task-rest_bold_687.png	0.15	0.45	0.1505	false	11.147888154552655	0.10081591249311582	0.11905375969420984	200	93	-0.020789181781087837	-0.08088405224512094	0.28322555820673695	No	Specific	74	-0.001725806217939189	-0.08649883665016325	0.1759247889087334	No	Specific	38	0.5324089154668465	-0.21905202367675397	0.273114263609054	Specific	Specific	93	-0.0164233408848946	-0.10684352136891781	0.2406161181177386	Spurious	Specific	74	-0.012604530731840856	-0.10144184682479689	0.15245410749954233	Spurious	Specific	38	0.50575733664468	-0.1359272141479084	0.2524227537205079	Specific	Specific	93	0.12364787493183776	-0.1422167199934985	0.18460922674295346	Specific	Specific	74	0.05771810296864637	-0.16443503182206784	0.2878752425450693	Spurious	Specific	38	0.08723536804974215	0.09283214013659927	0.10916904032434119	No	Specific
		fslchpixdim	3003	300309		4		4	mouse	B6129PF/J1	B6129PF/J1 hybrid mice 	m	9–255											Bruker BioSpin	9.4		SE-EPI	2500	18.398	0.15×0.258	o.288	https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7718219/	https://openneuro.org/datasets/ds002307/versions/3.2.245	sub-0300309_ses-4_run-4	_split_name_sub-0300309_ses-4_run-4_task-rest_bold	687	/project/4180000.36/awake/bids/mouse/sub-0300309/ses-4/func/sub-0300309_ses-4_run-4_task-rest_bold.nii.gz	func_func_sub-0300309_ses-4_run-4_task-rest_bold_688.png	0.15	0.45	0.1505	false	12.05450913192916	0.06384735457365533	0.06326399542744301	200	87	-0.22138549900574603	0.1313096967755096	-0.08347156773175118	Spurious	Spurious	72	-0.15808713569971675	0.06977265292340078	-0.024506201119667212	Spurious	No	15	-0.14045158656784926	-0.07765442895902216	-0.2501074076162724	Spurious	Spurious	87	-0.2108843748797374	0.1060715097216412	-0.01541528309592896	Spurious	Spurious	72	-0.1280604543582665	0.080243576572892	0.04963017451203776	Spurious	No	15	-0.16255866076703365	-0.10353866144713157	-0.24152889471044672	Spurious	Spurious	87	-0.10864020809462012	0.16872574412476773	-0.19884098795826824	Spurious	Spurious	72	0.03589526505922991	0.1716727047769833	-0.08714134218152217	Spurious	Spurious	15	-0.18844036510734083	0.12625999668330093	0.004049301721891279	Spurious	Spurious
		fslchpixdim	3003	300309		5	5	1	mouse	B6129PF/J1	B6129PF/J1 hybrid mice 	m	9–256											Bruker BioSpin	9.4		SE-EPI	2500	18.398	0.15×0.259	o.289	https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7718219/	https://openneuro.org/datasets/ds002307/versions/3.2.246	sub-0300309_ses-5_run-1	_split_name_sub-0300309_ses-5_run-1_task-rest_bold	700	/project/4180000.36/awake/bids/mouse/sub-0300309/ses-5/func/sub-0300309_ses-5_run-1_task-rest_bold.nii.gz	func_func_sub-0300309_ses-5_run-1_task-rest_bold_701.png	0.15	0.45	0.1505	false	11.939549476796904	0.07366786697449056	0.0443587527317198	200	50	-0.12818786067400118	-0.1392496726356043	0.02550936757773088	Spurious	Spurious	39	-0.0731201275782857	-0.160836881093201	0.012238050956232678	Spurious	Spurious	6	-0.14673150868833687	-0.2059718735515377	-0.006167380660060095	Spurious	Spurious	50	-0.09125009006257258	-0.16410865839155728	-0.04144513303872111	Spurious	Spurious	39	-0.044272608267243545	-0.19264652114873115	-0.05409985596230795	Spurious	Spurious	6	-0.12886982575679465	-0.1966310923056949	-0.023808952297724117	Spurious	Spurious	50	-0.10577704302765066	-0.13216299600603879	-0.0725486709948293	Spurious	Spurious	39	-0.10789076672295289	-0.13929493580144592	0.01045361600497642	Spurious	Spurious	6	-0.2002199803577728	-0.14916891366797794	-0.12241542342846237	Spurious	Spurious
		fslchpixdim	3003	300309		5		2	mouse	B6129PF/J1	B6129PF/J1 hybrid mice 	m	9–257											Bruker BioSpin	9.4		SE-EPI	2500	18.398	0.15×0.260	o.290	https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7718219/	https://openneuro.org/datasets/ds002307/versions/3.2.247	sub-0300309_ses-5_run-2	_split_name_sub-0300309_ses-5_run-2_task-rest_bold	697	/project/4180000.36/awake/bids/mouse/sub-0300309/ses-5/func/sub-0300309_ses-5_run-2_task-rest_bold.nii.gz	func_func_sub-0300309_ses-5_run-2_task-rest_bold_698.png	0.15	0.45	0.1505	false	11.652122970956196	0.07294165950535422	0.050609137224865534	200	68	-0.08280387348822388	0.08332255727474178	0.04869750012529782	No	No	56	-0.09529182939155126	0.093820257261894	0.05923217177969505	No	No	6	-0.02013367038121793	0.0900751945909295	-0.06086469405807535	No	No	68	-0.11041009286383002	0.10322826051463942	0.05688533994001013	Spurious	Spurious	56	-0.11218586168505959	0.10874970239254432	0.06081770202333575	Spurious	Spurious	6	-0.004459506098118924	0.13140128861986572	-0.01487379989146863	Spurious	Spurious	68	0.010721047708329148	0.061508590334834384	0.2475605609777775	No	Specific	56	-0.002265977696125753	0.2154950091861938	0.15768172669684177	Spurious	Non-specific	6	-0.11867660141194866	0.10964161876242852	0.06199616267593621	Spurious	Spurious
		fslchpixdim	3003	300309		5		3	mouse	B6129PF/J1	B6129PF/J1 hybrid mice 	m	9–258											Bruker BioSpin	9.4		SE-EPI	2500	18.398	0.15×0.261	o.291	https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7718219/	https://openneuro.org/datasets/ds002307/versions/3.2.248	sub-0300309_ses-5_run-3	_split_name_sub-0300309_ses-5_run-3_task-rest_bold	698	/project/4180000.36/awake/bids/mouse/sub-0300309/ses-5/func/sub-0300309_ses-5_run-3_task-rest_bold.nii.gz	func_func_sub-0300309_ses-5_run-3_task-rest_bold_699.png	0.15	0.45	0.1505	false	12.204958125078106	0.05758212775131134	0.04966374608387702	200	57	0.045460502101401866	0.09427207743301597	-0.0411666709089553	No	No	43	0.08592095183770047	0.12024597918585962	-0.03244953691473455	Spurious	Spurious	6	0.133560145468058	0.2206393180960108	0.05311893423117968	Non-specific	Spurious	57	0.059954078031915756	0.08166071669420952	-0.043726468399527714	No	No	43	0.10458097012281457	0.1103661098430385	-0.04117991668795876	Non-specific	Spurious	6	0.15462862485301015	0.2105687843552965	0.010338713525844933	Non-specific	Spurious	57	-0.04960884021673787	0.060321581132234556	-0.04011412618569384	No	No	43	-0.0318685294902715	-0.018835360766405025	0.15261621019360716	No	Specific	6	0.12148561122801727	0.17015454296582552	0.012080576676956268	Non-specific	Spurious
		fslchpixdim	3003	300309		5		4	mouse	B6129PF/J1	B6129PF/J1 hybrid mice 	m	9–259											Bruker BioSpin	9.4		SE-EPI	2500	18.398	0.15×0.262	o.292	https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7718219/	https://openneuro.org/datasets/ds002307/versions/3.2.249	sub-0300309_ses-5_run-4	_split_name_sub-0300309_ses-5_run-4_task-rest_bold	699	/project/4180000.36/awake/bids/mouse/sub-0300309/ses-5/func/sub-0300309_ses-5_run-4_task-rest_bold.nii.gz	func_func_sub-0300309_ses-5_run-4_task-rest_bold_700.png	0.15	0.45	0.1505	false	11.892499481297882	0.06872108125196555	0.052182046453106944	200	72	-0.011497375749351734	-0.11462781421398667	0.331091768459424	Spurious	Specific	58	-0.058089668473409344	-0.16949791074718235	0.2758774906958069	Spurious	Specific	8	0.09473325882507869	-0.03885629350942462	0.24665402826294333	No	Specific	72	-0.044211927611193205	-0.10237182640356768	0.3398016358792691	Spurious	Specific	58	-0.09022016518583463	-0.16156903625822852	0.275663907809122	Spurious	Specific	8	0.12271676544659021	0.0685268279633308	0.2735279426937164	Specific	Specific	72	0.012157018412785943	0.1236789514672252	0.42216469748354646	Spurious	Non-specific	58	-0.11266993257016562	-0.2120307558746113	0.40201884083606854	Spurious	Specific	8	-0.171188412994303	0.0357170435635498	0.2779971617479205	Spurious	Specific
		fslchpixdim	3003	300309		6	6	1	mouse	B6129PF/J1	B6129PF/J1 hybrid mice 	m	9–260											Bruker BioSpin	9.4		SE-EPI	2500	18.398	0.15×0.263	o.293	https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7718219/	https://openneuro.org/datasets/ds002307/versions/3.2.250	sub-0300309_ses-6_run-1	_split_name_sub-0300309_ses-6_run-1_task-rest_bold	680	/project/4180000.36/awake/bids/mouse/sub-0300309/ses-6/func/sub-0300309_ses-6_run-1_task-rest_bold.nii.gz	func_func_sub-0300309_ses-6_run-1_task-rest_bold_681.png	0.15	0.45	0.1505	false	12.82957006574811	0.035777325184686334	0.029278046973257404	200	41	-0.025935681563552367	0.031000594297588707	0.019744006417524256	No	No	31	0.025106783133773042	0.01979804609397185	0.04662158012621685	No	No		0.13200666692889848	0.07483351757987365	0.01170732102727788	Specific	No	41	-0.031480519569656175	0.033798129985396094	0.03668208557617485	No	No	31	0.014180172605594642	0.023200034458524584	0.054986282038589025	No	No		0.13155015792898	0.08510313147418602	0.004336826988311483	Specific	No	41	-0.0322765611893046	0.20564826795704116	-0.084338534500665	Spurious	Spurious	31	0.0760856374049709	0.14423497994186874	0.10428148688747972	Spurious	Non-specific		0.07036619811578042	0.22475052296330897	0.14106200236406624	Spurious	Non-specific
		fslchpixdim	3003	300309		6		2	mouse	B6129PF/J1	B6129PF/J1 hybrid mice 	m	9–261											Bruker BioSpin	9.4		SE-EPI	2500	18.398	0.15×0.264	o.294	https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7718219/	https://openneuro.org/datasets/ds002307/versions/3.2.251	sub-0300309_ses-6_run-2	_split_name_sub-0300309_ses-6_run-2_task-rest_bold	677	/project/4180000.36/awake/bids/mouse/sub-0300309/ses-6/func/sub-0300309_ses-6_run-2_task-rest_bold.nii.gz	func_func_sub-0300309_ses-6_run-2_task-rest_bold_678.png	0.15	0.45	0.1505	false	12.90496737953696	0.0690570519958958	0.04179818763532798	200	74	0.18308316882203113	-0.2075551119871557	-0.05640693720420322	Specific	Spurious	60	0.13237762332884237	-0.20160876557315294	-0.04688812732309186	Specific	Spurious	6	0.17651388450484234	-0.08488252123679725	-0.19501038014941963	Specific	Spurious	74	0.17236199737583874	-0.19831110495208804	-0.04602487652681269	Specific	Spurious	60	0.11797576912199811	-0.21070926408466917	-0.02605159294222869	Specific	Spurious	6	0.1700943259348271	-0.10597723858914737	-0.16669589615714872	Specific	Spurious	74	0.002797324559795464	-0.022466782633800662	0.13089066771667138	No	Specific	60	0.08855833054722777	-0.13001598951413176	0.1925970164090989	Spurious	Specific	6	0.015012001588132269	-0.010542632104532984	0.019479209496545347	No	No
		fslchpixdim	3003	300309		6		3	mouse	B6129PF/J1	B6129PF/J1 hybrid mice 	m	9–262											Bruker BioSpin	9.4		SE-EPI	2500	18.398	0.15×0.265	o.295	https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7718219/	https://openneuro.org/datasets/ds002307/versions/3.2.252	sub-0300309_ses-6_run-3	_split_name_sub-0300309_ses-6_run-3_task-rest_bold	678	/project/4180000.36/awake/bids/mouse/sub-0300309/ses-6/func/sub-0300309_ses-6_run-3_task-rest_bold.nii.gz	func_func_sub-0300309_ses-6_run-3_task-rest_bold_679.png	0.15	0.45	0.1505	false	12.996440688879932	0.046882241462433444	0.0363944141483628	200	47	0.16901128753047764	0.17512085856679563	-0.1613872990729292	Non-specific	Spurious	37	0.17486606782934327	0.1660776098082609	-0.1569778421208211	Non-specific	Spurious	5	0.08681254006463919	0.029632569677740018	-0.17815942850395008	No	Spurious	47	0.18133362061135236	0.17363692313322365	-0.11969689028197977	Non-specific	Spurious	37	0.20064449521665406	0.1579614451601174	-0.10036852287684535	Non-specific	Spurious	5	0.14342999194021003	0.055091137233376046	-0.10686258152105199	Specific	Spurious	47	0.040437773029004	0.1787064902708142	0.0010461446105544923	Spurious	Spurious	37	0.105844539263135	0.128743380884859	-0.09901156707899465	Non-specific	Spurious	5	0.21660083290889642	0.11115764630505727	-0.20930956894656616	Non-specific	Spurious
